sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
4775,10.1103/physrevb.83.195209,89,2(b),302,Pb0.997Ga0.003Se1,Pb0.997Ga0.003Se1,650,,,40372,0.00002477,0.00187,-0.00021522,1.3244,0.91777,0.0014119601
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,350,,,183280,0.0000054561,0.0018719,-0.00010106,2.9805,0.21982,0.000628049
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,400,,,136630,0.000007319,0.001762,-0.00011356,2.6592,0.26504,0.0006626053
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,450,,,103260,0.0000096843,0.0016049,-0.00012467,2.4046,0.30034,0.0006674291
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,500,,,81005,0.000012345,0.0014752,-0.00013495,2.2064,0.3343,0.0006686004
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,550,,,67283,0.000014863,0.0014076,-0.00014464,2.0551,0.37671,0.0006849302
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,600,,,59328,0.000016855,0.0014037,-0.00015382,1.9416,0.43378,0.0007229604
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,650,,,54498,0.000018349,0.001437,-0.00016238,1.8571,0.50296,0.0007737871
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,700,,,50557,0.00001978,0.0014649,-0.00017022,1.7927,0.572,0.0008171473
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,750,,,45953,0.000021761,0.0014434,-0.00017723,1.7388,0.62258,0.0008301127
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,800,,,40107,0.000024933,0.0013495,-0.00018343,1.6852,0.64064,0.0008007952
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,850,,,33693,0.00002968,0.0012038,-0.00018902,1.6202,0.63155,0.0007429947
4775,10.1103/physrevb.83.195209,89,2(b),297,Pb1.005Se1,Pb1.005Se1,900,,,28922,0.000034576,0.0010941,-0.0001945,1.5307,0.64329,0.000714771
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,300,,,379250,0.0000026368,0.00038455,-0.000031843,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,350,,,306650,0.000003261,0.00047974,-0.000039553,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,400,,,255200,0.0000039185,0.00058221,-0.000047764,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,450,,,214880,0.0000046538,0.00065757,-0.000055319,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,500,,,181110,0.0000055215,0.00071577,-0.000062866,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,550,,,152610,0.0000065527,0.0007826,-0.000071611,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,600,,,129350,0.000007731,0.00087147,-0.000082081,,,
4775,10.1103/physrevb.83.195209,89,2(b),453,Pb0.98Ga0.02Se1,Pb0.98Ga0.02Se1,650,,,110380,0.0000090596,0.00095203,-0.000092871,,,
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,350,,,277730,0.0000036006,0.00051603,-0.000043105,3.1696,0.056982,0.000162806
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,400,,,223690,0.0000044705,0.00062749,-0.000052964,2.8083,0.089376,0.0002234412
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,450,,,181970,0.0000054954,0.00076476,-0.000064828,2.4968,0.13783,0.0003062961
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,500,,,149940,0.0000066693,0.00090801,-0.000077819,2.2305,0.20354,0.0004070881
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,550,,,125290,0.0000079815,0.001042,-0.000091195,2.0052,0.28581,0.0005196489
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,600,,,106050,0.0000094295,0.001155,-0.00010436,1.8171,0.38138,0.0006356282
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,650,,,90658,0.00001103,0.001238,-0.00011686,1.6627,0.48397,0.0007445721
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,700,,,77910,0.000012835,0.0012847,-0.00012841,1.5386,0.58449,0.0008349799
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,750,,,67033,0.000014918,0.0012933,-0.0001389,1.4414,0.67294,0.0008972527
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,800,,,57685,0.000017336,0.0012699,-0.00014837,1.3676,0.74285,0.000928561
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,850,,,49978,0.000020009,0.0012328,-0.00015706,1.3138,0.79759,0.0009383468
4775,10.1103/physrevb.83.195209,89,2(b),160,Pb0.993Ga0.007Se1,Pb0.993Ga0.007Se1,900,,,44500,0.000022472,0.0012172,-0.00016539,1.2759,0.85859,0.0009539933
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,350,,,389420,0.0000025679,0.00088738,-0.000047736,4.5949,0.067593,0.0001931228
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,400,,,316140,0.0000031632,0.0010398,-0.000057349,4.0467,0.10278,0.0002569501
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,450,,,259770,0.0000038496,0.001187,-0.000067597,3.5596,0.15006,0.0003334644
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,500,,,214650,0.0000046587,0.0013185,-0.000078374,3.1353,0.21027,0.0004205339
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,550,,,177440,0.0000056357,0.0014202,-0.000089465,2.7697,0.28202,0.0005127631
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,600,,,147070,0.0000067995,0.0014798,-0.00010031,2.459,0.36107,0.0006017893
4775,10.1103/physrevb.83.195209,89,2(b),253,Pb1.02Se1,Pb1.02Se1,650,,,124660,0.0000080218,0.0015026,-0.00010979,2.2079,0.44236,0.0006805562
4775,10.1103/physrevb.83.195209,28,6(b),253,Pb1.02Se1,Pb1.02Se1,300,,,,,,,5.1887,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,350,,,144010,0.000006944,0.0022434,-0.00011693,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,400,,,123900,0.000008071,0.002153,-0.00013314,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,450,,,103790,0.0000096348,0.0020626,-0.00014935,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,500,,,83685,0.00001195,0.0019722,-0.00016557,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,550,,,63577,0.000015729,0.0018818,-0.00018178,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,600,,,43469,0.000023005,0.0017914,-0.00019799,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6203,Ga_1.3*10^19,undefined,650,,,23361,0.000042806,0.001701,-0.0002142,,,
4775,10.1103/physrevb.83.195209,4897,2(a),6203,Ga_1.3*10^19,undefined,300,,,,,,-0.00010072,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,350,,,238450,0.0000041938,0.0019995,-0.000084231,2.7977,0.22076,0.0007146942
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,400,,,216440,0.0000046202,0.001965,-0.000097502,2.6328,0.29319,0.0007463537
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,450,,,194420,0.0000051435,0.0019304,-0.00011077,2.4679,0.36563,0.0007822035
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,500,,,172410,0.0000058001,0.0018958,-0.00012404,2.3029,0.43806,0.0008232229
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,550,,,150390,0.0000066494,0.0018613,-0.00013731,2.138,0.51049,0.00087058
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,600,,,128380,0.0000077894,0.0018267,-0.00015059,1.9731,0.58292,0.000925802
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,650,,,106360,0.000009402,0.0017921,-0.00016386,1.8082,0.65535,0.0009910961
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,700,,,84344,0.000011856,0.0017576,-0.00017713,1.6433,0.72778,0.0010695552
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,750,,,62328,0.000016044,0.001723,-0.0001904,1.4784,0.80022,0.0011654491
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,800,,,40312,0.000024807,0.0016884,-0.00020367,1.3135,0.87265,0.0012854206
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,850,,,18296,0.000054657,0.0016539,-0.00021694,1.1486,0.94508,0.0014399269
4775,10.1103/physrevb.83.195209,4895,1(a),6204,Ga_2.7*10^19,undefined,900,,,-3719.8,-0.00026883,0.0016193,-0.00023021,0.98367,1.0175,0.0016461822
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,300,,,155650,0.0000064247,0.0010938,,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,350,,,141890,0.0000070477,0.0010942,-0.000076617,3.2535,0.1061,0.0003363147
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,400,,,128120,0.0000078052,0.0010947,-0.000089282,3.0616,0.16197,0.0003575581
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,450,,,114360,0.0000087443,0.0010951,-0.00010195,2.8697,0.21785,0.0003816078
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,500,,,100590,0.0000099413,0.0010956,-0.00011461,2.6778,0.27372,0.0004091418
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,550,,,86824,0.000011518,0.001096,-0.00012728,2.4859,0.3296,0.0004408866
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,600,,,73058,0.000013688,0.0010964,-0.00013994,2.294,0.38547,0.0004779425
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,650,,,59292,0.000016866,0.0010969,-0.0001526,2.1021,0.44135,0.0005218115
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,700,,,45526,0.000021965,0.0010973,-0.00016527,1.9102,0.49722,0.0005744425
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,750,,,31760,0.000031486,0.0010978,-0.00017793,1.7183,0.5531,0.0006388873
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,800,,,17994,0.000055574,0.0010982,-0.0001906,1.5264,0.60897,0.0007194706
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,850,,,4228.6,0.00023648,0.0010986,-0.00020326,1.3345,0.66485,0.0008232297
4775,10.1103/physrevb.83.195209,4895,1(a),6205,Ga_4.5*10^19,undefined,900,,,-9537.4,-0.00010485,0.0010991,-0.00021593,1.1426,0.86574,0.0009619289
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,350,,,182920,0.0000054669,0.00054969,-0.00003936,3.9753,0.015874,0.0001382764
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,400,,,165570,0.0000060397,0.00058693,-0.000051809,3.718,0.05594,0.0001578618
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,450,,,148230,0.0000067463,0.00062417,-0.000064257,3.4607,0.096006,0.0001803595
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,500,,,130890,0.00000764,0.00066142,-0.000076706,3.2033,0.13607,0.0002064808
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,550,,,113550,0.0000088067,0.00069866,-0.000089154,2.946,0.17614,0.0002371555
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,600,,,96202,0.000010395,0.0007359,-0.0001016,2.6887,0.21621,0.000273701
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,650,,,78860,0.000012681,0.00077314,-0.00011405,2.4314,0.25627,0.0003179814
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,700,,,61517,0.000016256,0.00081038,-0.0001265,2.1741,0.29634,0.0003727427
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,750,,,44175,0.000022637,0.00084763,-0.00013895,1.9168,0.3364,0.000442211
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,800,,,26832,0.000037269,0.00088487,-0.0001514,1.6594,0.37647,0.000533247
4775,10.1103/physrevb.83.195209,4895,1(a),6206,Ga_7.2*10^19,undefined,850,,,9489.3,0.00010538,0.00092211,-0.00016385,1.4021,0.41654,0.0006576635
4775,10.1103/physrevb.83.195209,4897,2(a),6206,Ga_7.2*10^19,undefined,900,,,,,0.00095935,-0.00017629,1.1448,0.75421,0.0008380066
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,300,,,336230,0.0000029742,,,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,350,,,300850,0.0000033239,0.00057358,-0.000036852,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,400,,,265470,0.0000037669,0.00064696,-0.00004575,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,450,,,230090,0.0000043461,0.00072033,-0.000054648,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,500,,,194710,0.0000051358,0.00079371,-0.000063545,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,550,,,159330,0.0000062763,0.00086708,-0.000072443,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,600,,,123950,0.0000080678,0.00094046,-0.000081341,,,
4775,10.1103/physrevb.83.195209,4895,1(a),6207,Ga_1.3:10^20,undefined,650,,,88568,0.000011291,0.0010138,-0.000090239,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,350,,,106020,0.0000094322,0.0022332,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,400,,,89418,0.000011183,0.0020929,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,450,,,72821,0.000013732,0.0019525,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,500,,,56224,0.000017786,0.0018122,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,550,,,39626,0.000025236,0.0016718,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,600,,,23029,0.000043424,0.0015315,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6208,In_9.3*10^18,undefined,650,,,6431.8,0.00015548,0.0013911,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6208,In_9.3*10^18,undefined,300,,,,,0.0023736,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,300,,,197820,0.0000050551,0.0015757,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,350,,,172410,0.0000058001,0.0015684,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,400,,,147000,0.0000068027,0.001561,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,450,,,121590,0.0000082244,0.0015536,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,500,,,96183,0.000010397,0.0015463,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,550,,,70773,0.00001413,0.0015389,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,600,,,45363,0.000022044,0.0015316,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6209,In_2.2*10^19,undefined,650,,,19953,0.000050118,0.0015242,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,300,,,215380,0.000004643,0.0012364,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,350,,,195090,0.0000051258,0.0012511,,,0.10209,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,400,,,174810,0.0000057205,0.0012658,,,0.1729,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,450,,,154530,0.0000064712,0.0012805,,,0.24371,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,500,,,134250,0.0000074488,0.0012952,,,0.31452,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,550,,,113970,0.0000087742,0.0013099,,,0.38533,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,600,,,93688,0.000010674,0.0013246,,,0.45613,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,650,,,73407,0.000013623,0.0013393,,,0.52694,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,700,,,53126,0.000018823,0.001354,,,0.59775,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,750,,,32845,0.000030446,0.0013688,,,0.66856,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,800,,,12564,0.000079592,0.0013835,,,0.73937,
4775,10.1103/physrevb.83.195209,4896,1(b),6210,In_3.0*10^19,undefined,850,,,-7717.2,-0.00012958,0.0013982,,,0.81018,
4775,10.1103/physrevb.83.195209,4905,8(b),6210,In_3.0*10^19,undefined,900,,,,,,,,0.88099,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,300,,,257750,0.0000038797,,,,0.10157,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,350,,,236540,0.0000042276,0.00075676,,,0.1697,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,400,,,215320,0.0000046443,0.00081149,,,0.23783,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,450,,,194100,0.000005152,0.00086622,,,0.30596,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,500,,,172880,0.0000057844,0.00092095,,,0.37409,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,550,,,151660,0.0000065937,0.00097568,,,0.44222,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,600,,,130440,0.0000076664,0.0010304,,,0.51036,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,650,,,109220,0.0000091558,0.0010851,,,0.57849,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,700,,,88000,0.000011364,0.0011399,,,0.64662,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,750,,,66781,0.000014974,0.0011946,,,0.71475,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,800,,,45562,0.000021948,0.0012493,,,0.78288,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,850,,,24342,0.000041081,0.001304,,,0.85101,
4775,10.1103/physrevb.83.195209,4896,1(b),6211,In_4.5*10^19,undefined,900,,,3122.9,0.00032022,0.0013588,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,300,,,323430,0.0000030919,0.00043253,,,,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,350,,,286500,0.0000034904,0.00054253,,,0.088339,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,400,,,249570,0.0000040069,0.00065254,,,0.14305,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,450,,,212630,0.000004703,0.00076255,,,0.19775,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,500,,,175700,0.0000056915,0.00087256,,,0.25246,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,550,,,138770,0.0000072062,0.00098256,,,0.30717,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,600,,,101830,0.0000098203,0.0010926,,,0.36188,
4775,10.1103/physrevb.83.195209,4896,1(b),6212,In_5.7*10^19,undefined,650,,,64901,0.000015408,0.0012026,,,0.41659,
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,350,,,,,0.0014952,-0.00013246,2.0155,0.25965,0.0007418507
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,400,,,,,0.0014357,-0.00014774,1.8741,0.30643,0.0007660744
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,450,,,,,0.0013762,-0.00016302,1.7328,0.35739,0.0007942059
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,500,,,,,0.0013167,-0.0001783,1.5915,0.41367,0.0008273327
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,550,,,,,0.0012572,-0.00019358,1.4502,0.4768,0.0008669149
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,600,,,,,0.0011977,-0.00020885,1.3089,0.54903,0.0009150432
4775,10.1103/physrevb.83.195209,4898,2(c),6213,Pb_8.8*10^18,undefined,650,,,,,0.0011382,-0.00022413,1.1676,0.63363,0.0009748201
4775,10.1103/physrevb.83.195209,4901,3(c),6213,Pb_8.8*10^18,undefined,300,,,,,0.0015547,,2.1568,0.21625,0.0007208364
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,300,,,,,,-0.000093163,3.1266,,
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,350,,,,,0.0019578,-0.00010211,2.9805,0.24812,0.0006568697
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,400,,,,,0.0018855,-0.00011106,2.8345,0.29188,0.0006651967
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,450,,,,,0.0018131,-0.00012,2.6884,0.33564,0.000674416
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,500,,,,,0.0017407,-0.00012895,2.5424,0.3794,0.000684668
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,550,,,,,0.0016684,-0.0001379,2.3963,0.42316,0.00069624
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,600,,,,,0.001596,-0.00014684,2.2503,0.46692,0.0007092388
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,650,,,,,0.0015236,-0.00015579,2.1042,0.51067,0.0007240757
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,700,,,,,0.0014513,-0.00016474,1.9582,0.55443,0.0007411398
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,750,,,,,0.0013789,-0.00017368,1.8121,0.59819,0.0007609403
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,800,,,,,0.0013065,-0.00018263,1.6661,0.64195,0.0007841666
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,850,,,,,0.0012342,-0.00019158,1.52,0.68571,0.0008119737
4775,10.1103/physrevb.83.195209,4898,2(c),6214,Pb_1.7*10^19,undefined,900,,,,,0.0011618,-0.00020052,1.374,0.761,0.0008455604
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,300,,,,,,-0.000038261,,,
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,350,,,,,0.00092005,-0.000048531,4.5586,0.057385,0.0002018273
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,400,,,,,0.0010378,-0.000058802,4.137,0.11668,0.0002508581
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,450,,,,,0.0011556,-0.000069072,3.7155,0.17597,0.0003110214
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,500,,,,,0.0012734,-0.000079342,3.2939,0.23527,0.0003865934
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,550,,,,,0.0013912,-0.000089612,2.8724,0.29456,0.0004843337
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,600,,,,,0.001509,-0.000099883,2.4508,0.35386,0.0006157173
4775,10.1103/physrevb.83.195209,4898,2(c),6215,Pb_7.0*10^19,undefined,650,,,,,0.0016268,-0.00011015,2.0293,0.41315,0.0008016557
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,300,,,,,0.00050692,-0.000031058,,,
